Column1	Column2	Column3	Column5
chrX	34950001	2250100001	7.48E-10
chrX	35000001	2250150001	7.48E-10
chrX	35050001	2250200001	7.48E-10
chrX	35100001	2250250001	7.48E-10
chrX	35150001	2250300001	7.48E-10
chrX	35200001	2250350001	7.48E-10
chrX	35250001	2250400001	7.48E-10
chrX	35300001	2250450001	7.48E-10
chrX	35350001	2250500001	7.48E-10
chrX	35400001	2250550001	7.48E-10
chrX	35450001	2250600001	7.48E-10
chrX	35500001	2250650001	7.48E-10
chrX	35550001	2250700001	7.48E-10
chrX	35600001	2250750001	7.48E-10
chrX	35650001	2250800001	7.48E-10
chrX	35700001	2250850001	7.48E-10
chrX	35750001	2250900001	7.48E-10
chrX	35800001	2250950001	7.48E-10
chrX	35850001	2251000001	7.48E-10
chrX	35900001	2251050001	7.48E-10
chrX	35950001	2251100001	7.48E-10
chrX	36000001	2251150001	4.86E-10
chrX	36050001	2251200001	4.86E-10
chrX	36100001	2251250001	4.86E-10
chrX	36150001	2251300001	4.86E-10
chrX	36200001	2251350001	4.86E-10
chrX	36250001	2251400001	4.86E-10
chrX	36300001	2251450001	4.86E-10
chrX	36350001	2251500001	4.86E-10
chrX	36400001	2251550001	4.86E-10
chrX	36450001	2251600001	4.86E-10
chrX	36500001	2251650001	4.86E-10
chrX	36550001	2251700001	4.86E-10
chrX	36600001	2251750001	4.86E-10
chrX	36650001	2251800001	4.86E-10
chrX	36700001	2251850001	4.86E-10
chrX	36750001	2251900001	4.86E-10
chrX	36800001	2251950001	4.86E-10
chrX	36850001	2252000001	4.86E-10
chrX	36900001	2252050001	4.86E-10
chrX	36950001	2252100001	4.86E-10
chrX	37000001	2252150001	4.86E-10
chrX	37050001	2252200001	4.86E-10
chrX	37100001	2252250001	4.86E-10
chrX	37150001	2252300001	4.86E-10
chrX	37200001	2252350001	4.86E-10
chrX	37250001	2252400001	4.86E-10
chrX	37300001	2252450001	4.86E-10
chrX	37350001	2252500001	4.86E-10
chrX	37400001	2252550001	4.86E-10
chrX	37450001	2252600001	4.86E-10
chrX	37500001	2252650001	4.86E-10
chrX	37550001	2252700001	4.86E-10
chrX	37600001	2252750001	4.86E-10
chrX	37650001	2252800001	4.86E-10
chrX	37700001	2252850001	4.86E-10
chrX	37750001	2252900001	4.86E-10
chrX	37800001	2252950001	4.86E-10
chrX	37850001	2253000001	4.86E-10
chrX	37900001	2253050001	4.86E-10
chrX	37950001	2253100001	4.86E-10
chrX	38000001	2253150001	6.68E-10
chrX	38050001	2253200001	6.68E-10
chrX	38100001	2253250001	6.68E-10
chrX	38150001	2253300001	6.68E-10
chrX	38200001	2253350001	6.68E-10
chrX	38250001	2253400001	6.68E-10
chrX	38300001	2253450001	6.68E-10
chrX	38350001	2253500001	6.68E-10
chrX	38400001	2253550001	6.68E-10
chrX	38450001	2253600001	6.68E-10
chrX	38500001	2253650001	6.68E-10
chrX	38550001	2253700001	6.68E-10
chrX	38600001	2253750001	6.68E-10
chrX	38650001	2253800001	6.68E-10
chrX	38700001	2253850001	6.68E-10
chrX	38750001	2253900001	6.68E-10
chrX	38800001	2253950001	6.68E-10
chrX	38850001	2254000001	6.68E-10
chrX	38900001	2254050001	6.68E-10
chrX	38950001	2254100001	6.68E-10
chrX	39000001	2254150001	6.68E-10
chrX	39050001	2254200001	6.68E-10
chrX	39100001	2254250001	6.68E-10
chrX	39150001	2254300001	6.68E-10
chrX	39200001	2254350001	6.68E-10
chrX	39250001	2254400001	6.68E-10
chrX	39300001	2254450001	6.68E-10
chrX	39350001	2254500001	6.68E-10
chrX	39400001	2254550001	6.68E-10
chrX	39450001	2254600001	6.68E-10
chrX	39500001	2254650001	6.68E-10
chrX	39550001	2254700001	6.68E-10
chrX	39600001	2254750001	6.68E-10
chrX	39650001	2254800001	6.68E-10
chrX	39700001	2254850001	6.68E-10
chrX	39750001	2254900001	6.68E-10
chrX	39800001	2254950001	6.68E-10
chrX	39850001	2255000001	6.68E-10
chrX	39900001	2255050001	6.68E-10
chrX	39950001	2255100001	6.68E-10
chrX	40000001	2255150001	4.53E-10
chrX	40050001	2255200001	4.53E-10
chrX	40100001	2255250001	4.53E-10
chrX	40150001	2255300001	4.53E-10
chrX	40200001	2255350001	4.53E-10
chrX	40250001	2255400001	4.53E-10
chrX	40300001	2255450001	4.53E-10
chrX	40350001	2255500001	4.53E-10
chrX	40400001	2255550001	4.53E-10
chrX	40450001	2255600001	4.53E-10
chrX	40500001	2255650001	4.53E-10
chrX	40550001	2255700001	4.53E-10
chrX	40600001	2255750001	4.53E-10
chrX	40650001	2255800001	4.53E-10
chrX	40700001	2255850001	4.53E-10
chrX	40750001	2255900001	4.53E-10
chrX	40800001	2255950001	4.53E-10
chrX	40850001	2256000001	4.53E-10
chrX	40900001	2256050001	4.53E-10
chrX	40950001	2256100001	4.53E-10
chrX	41000001	2256150001	4.53E-10
chrX	41050001	2256200001	4.53E-10
chrX	41100001	2256250001	4.53E-10
chrX	41150001	2256300001	4.53E-10
chrX	41200001	2256350001	4.53E-10
chrX	41250001	2256400001	4.53E-10
chrX	41300001	2256450001	4.53E-10
chrX	41350001	2256500001	4.53E-10
chrX	41400001	2256550001	4.53E-10
chrX	41450001	2256600001	4.53E-10
chrX	41500001	2256650001	4.53E-10
chrX	41550001	2256700001	4.53E-10
chrX	41600001	2256750001	4.53E-10
chrX	41650001	2256800001	4.53E-10
chrX	41700001	2256850001	4.53E-10
chrX	41750001	2256900001	4.53E-10
chrX	41800001	2256950001	4.53E-10
chrX	41850001	2257000001	4.53E-10
chrX	41900001	2257050001	4.53E-10
chrX	41950001	2257100001	4.53E-10
chrX	42000001	2257150001	8.25E-10
chrX	42050001	2257200001	8.25E-10
chrX	42100001	2257250001	8.25E-10
chrX	42150001	2257300001	8.25E-10
chrX	42200001	2257350001	8.25E-10
chrX	42250001	2257400001	8.25E-10
chrX	42300001	2257450001	8.25E-10
chrX	42350001	2257500001	8.25E-10
chrX	42400001	2257550001	8.25E-10
chrX	42450001	2257600001	8.25E-10
chrX	42500001	2257650001	8.25E-10
chrX	42550001	2257700001	8.25E-10
chrX	42600001	2257750001	8.25E-10
chrX	42650001	2257800001	8.25E-10
chrX	42700001	2257850001	8.25E-10
chrX	42750001	2257900001	8.25E-10
chrX	42800001	2257950001	8.25E-10
chrX	42850001	2258000001	8.25E-10
chrX	42900001	2258050001	8.25E-10
chrX	42950001	2258100001	8.25E-10
chrX	43000001	2258150001	8.25E-10
chrX	43050001	2258200001	8.25E-10
chrX	43100001	2258250001	8.25E-10
chrX	43150001	2258300001	8.25E-10
chrX	43200001	2258350001	8.25E-10
chrX	43250001	2258400001	8.25E-10
chrX	43300001	2258450001	8.25E-10
chrX	43350001	2258500001	8.25E-10
chrX	43400001	2258550001	8.25E-10
chrX	43450001	2258600001	8.25E-10
chrX	43500001	2258650001	8.25E-10
chrX	43550001	2258700001	8.25E-10
chrX	43600001	2258750001	8.25E-10
chrX	43650001	2258800001	8.25E-10
chrX	43700001	2258850001	8.25E-10
chrX	43750001	2258900001	8.25E-10
chrX	43800001	2258950001	8.25E-10
chrX	43850001	2259000001	8.25E-10
chrX	43900001	2259050001	8.25E-10
chrX	43950001	2259100001	8.25E-10
chrX	44000001	2259150001	3.50E-10
chrX	44050001	2259200001	3.50E-10
chrX	44100001	2259250001	3.50E-10
chrX	44150001	2259300001	3.50E-10
chrX	44200001	2259350001	3.50E-10
chrX	44250001	2259400001	3.50E-10
chrX	44300001	2259450001	3.50E-10
chrX	44350001	2259500001	3.50E-10
chrX	44400001	2259550001	3.50E-10
chrX	44450001	2259600001	3.50E-10
chrX	44500001	2259650001	3.50E-10
chrX	44550001	2259700001	3.50E-10
chrX	44600001	2259750001	3.50E-10
chrX	44650001	2259800001	3.50E-10
chrX	44700001	2259850001	3.50E-10
chrX	44750001	2259900001	3.50E-10
chrX	44800001	2259950001	3.50E-10
chrX	44850001	2260000001	3.50E-10
chrX	44900001	2260050001	3.50E-10
chrX	44950001	2260100001	3.50E-10
chrX	45000001	2260150001	3.50E-10
chrX	45050001	2260200001	3.50E-10
chrX	45100001	2260250001	3.50E-10
chrX	45150001	2260300001	3.50E-10
chrX	45200001	2260350001	3.50E-10
chrX	45250001	2260400001	3.50E-10
chrX	45300001	2260450001	3.50E-10
chrX	45350001	2260500001	3.50E-10
chrX	45400001	2260550001	3.50E-10
chrX	45450001	2260600001	3.50E-10
chrX	45500001	2260650001	3.50E-10
chrX	45550001	2260700001	3.50E-10
chrX	45600001	2260750001	3.50E-10
chrX	45650001	2260800001	3.50E-10
chrX	45700001	2260850001	3.50E-10
chrX	45750001	2260900001	3.50E-10
chrX	45800001	2260950001	3.50E-10
chrX	45850001	2261000001	3.50E-10
chrX	45900001	2261050001	3.50E-10
chrX	45950001	2261100001	3.50E-10
chrX	46000001	2261150001	3.81E-10
chrX	46050001	2261200001	3.81E-10
chrX	46100001	2261250001	3.81E-10
chrX	46150001	2261300001	3.81E-10
chrX	46200001	2261350001	3.81E-10
chrX	46250001	2261400001	3.81E-10
chrX	46300001	2261450001	3.81E-10
chrX	46350001	2261500001	3.81E-10
chrX	46400001	2261550001	3.81E-10
chrX	46450001	2261600001	3.81E-10
chrX	46500001	2261650001	3.81E-10
chrX	46550001	2261700001	3.81E-10
chrX	46600001	2261750001	3.81E-10
chrX	46650001	2261800001	3.81E-10
chrX	46700001	2261850001	3.81E-10
chrX	46750001	2261900001	3.81E-10
chrX	46800001	2261950001	3.81E-10
chrX	46850001	2262000001	3.81E-10
chrX	46900001	2262050001	3.81E-10
chrX	46950001	2262100001	3.81E-10
chrX	47000001	2262150001	3.81E-10
chrX	47050001	2262200001	3.81E-10
chrX	47100001	2262250001	3.81E-10
chrX	47150001	2262300001	3.81E-10
chrX	47200001	2262350001	3.81E-10
chrX	47250001	2262400001	3.81E-10
chrX	47300001	2262450001	3.81E-10
chrX	47350001	2262500001	3.81E-10
chrX	47400001	2262550001	3.81E-10
chrX	47450001	2262600001	3.81E-10
chrX	47500001	2262650001	3.81E-10
chrX	47550001	2262700001	3.81E-10
chrX	47600001	2262750001	3.81E-10
chrX	47650001	2262800001	3.81E-10
chrX	47700001	2262850001	3.81E-10
chrX	47750001	2262900001	3.81E-10
chrX	47800001	2262950001	3.81E-10
chrX	47850001	2263000001	3.81E-10
chrX	47900001	2263050001	3.81E-10
chrX	47950001	2263100001	3.81E-10
chrX	48000001	2263150001	3.68E-10
chrX	48050001	2263200001	3.68E-10
chrX	48100001	2263250001	3.68E-10
chrX	48150001	2263300001	3.68E-10
chrX	48200001	2263350001	3.68E-10
chrX	48250001	2263400001	3.68E-10
chrX	48300001	2263450001	3.68E-10
chrX	48350001	2263500001	3.68E-10
chrX	48400001	2263550001	3.68E-10
chrX	48450001	2263600001	3.68E-10
chrX	48500001	2263650001	3.68E-10
chrX	48550001	2263700001	3.68E-10
chrX	48600001	2263750001	3.68E-10
chrX	48650001	2263800001	3.68E-10
chrX	48700001	2263850001	3.68E-10
chrX	48750001	2263900001	3.68E-10
chrX	48800001	2263950001	3.68E-10
chrX	48850001	2264000001	3.68E-10
chrX	48900001	2264050001	3.68E-10
chrX	48950001	2264100001	3.68E-10
chrX	49000001	2264150001	3.68E-10
chrX	49050001	2264200001	3.68E-10
chrX	49100001	2264250001	3.68E-10
chrX	49150001	2264300001	3.68E-10
chrX	49200001	2264350001	3.68E-10
chrX	49250001	2264400001	3.68E-10
chrX	49300001	2264450001	3.68E-10
chrX	49350001	2264500001	3.68E-10
chrX	49400001	2264550001	3.68E-10
chrX	49450001	2264600001	3.68E-10
chrX	49500001	2264650001	3.68E-10
chrX	49550001	2264700001	3.68E-10
chrX	49600001	2264750001	3.68E-10
chrX	49650001	2264800001	3.68E-10
chrX	49700001	2264850001	3.68E-10
chrX	49750001	2264900001	3.68E-10
chrX	49800001	2264950001	3.68E-10
chrX	49850001	2265000001	3.68E-10
chrX	49900001	2265050001	3.68E-10
chrX	49950001	2265100001	3.68E-10
chrX	50000001	2265150001	3.87E-10
chrX	50050001	2265200001	3.87E-10
chrX	50100001	2265250001	3.87E-10
chrX	50150001	2265300001	3.87E-10
chrX	50200001	2265350001	3.87E-10
chrX	50250001	2265400001	3.87E-10
chrX	50300001	2265450001	3.87E-10
chrX	50350001	2265500001	3.87E-10
chrX	50400001	2265550001	3.87E-10
chrX	50450001	2265600001	3.87E-10
chrX	50500001	2265650001	3.87E-10
chrX	50550001	2265700001	3.87E-10
chrX	50600001	2265750001	3.87E-10
chrX	50650001	2265800001	3.87E-10
chrX	50700001	2265850001	3.87E-10
chrX	50750001	2265900001	3.87E-10
chrX	50800001	2265950001	3.87E-10
chrX	50850001	2266000001	3.87E-10
chrX	50900001	2266050001	3.87E-10
chrX	50950001	2266100001	3.87E-10
chrX	51000001	2266150001	3.87E-10
chrX	51050001	2266200001	3.87E-10
chrX	51100001	2266250001	3.87E-10
chrX	51150001	2266300001	3.87E-10
chrX	51200001	2266350001	3.87E-10
chrX	51250001	2266400001	3.87E-10
chrX	51300001	2266450001	3.87E-10
chrX	51350001	2266500001	3.87E-10
chrX	51400001	2266550001	3.87E-10
chrX	51450001	2266600001	3.87E-10
chrX	51500001	2266650001	3.87E-10
chrX	51550001	2266700001	3.87E-10
chrX	51600001	2266750001	3.87E-10
chrX	51650001	2266800001	3.87E-10
chrX	51700001	2266850001	3.87E-10
chrX	51750001	2266900001	3.87E-10
chrX	51800001	2266950001	3.87E-10
chrX	51850001	2267000001	3.87E-10
chrX	51900001	2267050001	3.87E-10
chrX	51950001	2267100001	3.87E-10
chrX	52000001	2267150001	2.79E-10
chrX	52050001	2267200001	2.79E-10
chrX	52100001	2267250001	2.79E-10
chrX	52150001	2267300001	2.79E-10
chrX	52200001	2267350001	2.79E-10
chrX	52250001	2267400001	2.79E-10
chrX	52300001	2267450001	2.79E-10
chrX	52350001	2267500001	2.79E-10
chrX	52400001	2267550001	2.79E-10
chrX	52450001	2267600001	2.79E-10
chrX	52500001	2267650001	2.79E-10
chrX	52550001	2267700001	2.79E-10
chrX	52600001	2267750001	2.79E-10
chrX	52650001	2267800001	2.79E-10
chrX	52700001	2267850001	2.79E-10
chrX	52750001	2267900001	2.79E-10
chrX	52800001	2267950001	2.79E-10
chrX	52850001	2268000001	2.79E-10
chrX	52900001	2268050001	2.79E-10
chrX	52950001	2268100001	2.79E-10
chrX	53000001	2268150001	2.79E-10
chrX	53050001	2268200001	2.79E-10
chrX	53100001	2268250001	2.79E-10
chrX	53150001	2268300001	2.79E-10
chrX	53200001	2268350001	2.79E-10
chrX	53250001	2268400001	2.79E-10
chrX	53300001	2268450001	2.79E-10
chrX	53350001	2268500001	2.79E-10
chrX	53400001	2268550001	2.79E-10
chrX	53450001	2268600001	2.79E-10
chrX	53500001	2268650001	2.79E-10
chrX	53550001	2268700001	2.79E-10
chrX	53600001	2268750001	2.79E-10
chrX	53650001	2268800001	2.79E-10
chrX	53700001	2268850001	2.79E-10
chrX	53750001	2268900001	2.79E-10
chrX	53800001	2268950001	2.79E-10
chrX	53850001	2269000001	2.79E-10
chrX	53900001	2269050001	2.79E-10
chrX	53950001	2269100001	2.79E-10
chrX	54000001	2269150001	4.54E-10
chrX	54050001	2269200001	4.54E-10
chrX	54100001	2269250001	4.54E-10
chrX	54150001	2269300001	4.54E-10
chrX	54200001	2269350001	4.54E-10
chrX	54250001	2269400001	4.54E-10
chrX	54300001	2269450001	4.54E-10
chrX	54350001	2269500001	4.54E-10
chrX	54400001	2269550001	4.54E-10
chrX	54450001	2269600001	4.54E-10
chrX	54500001	2269650001	4.54E-10
chrX	54550001	2269700001	4.54E-10
chrX	54600001	2269750001	4.54E-10
chrX	54650001	2269800001	4.54E-10
chrX	54700001	2269850001	4.54E-10
chrX	54750001	2269900001	4.54E-10
chrX	54800001	2269950001	4.54E-10
chrX	54850001	2270000001	4.54E-10
chrX	54900001	2270050001	4.54E-10
chrX	54950001	2270100001	4.54E-10
chrX	55000001	2270150001	4.54E-10
chrX	55050001	2270200001	4.54E-10
chrX	55100001	2270250001	4.54E-10
chrX	55150001	2270300001	4.54E-10
chrX	55200001	2270350001	4.54E-10
chrX	55250001	2270400001	4.54E-10
chrX	55300001	2270450001	4.54E-10
chrX	55350001	2270500001	4.54E-10
chrX	55400001	2270550001	4.54E-10
chrX	55450001	2270600001	4.54E-10
chrX	55500001	2270650001	4.54E-10
chrX	55550001	2270700001	4.54E-10
chrX	55600001	2270750001	4.54E-10
chrX	55650001	2270800001	4.54E-10
chrX	55700001	2270850001	4.54E-10
chrX	55750001	2270900001	4.54E-10
chrX	55800001	2270950001	4.54E-10
chrX	55850001	2271000001	4.54E-10
chrX	55900001	2271050001	4.54E-10
chrX	55950001	2271100001	4.54E-10
chrX	56000001	2271150001	2.69E-10
chrX	56050001	2271200001	2.69E-10
chrX	56100001	2271250001	2.69E-10
chrX	56150001	2271300001	2.69E-10
chrX	56200001	2271350001	2.69E-10
chrX	56250001	2271400001	2.69E-10
chrX	56300001	2271450001	2.69E-10
chrX	56350001	2271500001	2.69E-10
chrX	56400001	2271550001	2.69E-10
chrX	56450001	2271600001	2.69E-10
chrX	56500001	2271650001	2.69E-10
chrX	56550001	2271700001	2.69E-10
chrX	56600001	2271750001	2.69E-10
chrX	56650001	2271800001	2.69E-10
chrX	56700001	2271850001	2.69E-10
chrX	56750001	2271900001	2.69E-10
chrX	56800001	2271950001	2.69E-10
chrX	56850001	2272000001	2.69E-10
chrX	56900001	2272050001	2.69E-10
chrX	56950001	2272100001	2.69E-10
chrX	57000001	2272150001	2.69E-10
chrX	57050001	2272200001	2.69E-10
chrX	57100001	2272250001	2.69E-10
chrX	57150001	2272300001	2.69E-10
chrX	57200001	2272350001	2.69E-10
chrX	57250001	2272400001	2.69E-10
chrX	57300001	2272450001	2.69E-10
chrX	57350001	2272500001	2.69E-10
chrX	57400001	2272550001	2.69E-10
chrX	57450001	2272600001	2.69E-10
chrX	57500001	2272650001	2.69E-10
chrX	57550001	2272700001	2.69E-10
chrX	57600001	2272750001	2.69E-10
chrX	57650001	2272800001	2.69E-10
chrX	57700001	2272850001	2.69E-10
chrX	57750001	2272900001	2.69E-10
chrX	57800001	2272950001	2.69E-10
chrX	57850001	2273000001	2.69E-10
chrX	57900001	2273050001	2.69E-10
chrX	57950001	2273100001	2.69E-10
chrX	58000001	2273150001	2.89E-10
chrX	58050001	2273200001	2.89E-10
chrX	58100001	2273250001	2.89E-10
chrX	58150001	2273300001	2.89E-10
chrX	58200001	2273350001	2.89E-10
chrX	58250001	2273400001	2.89E-10
chrX	58300001	2273450001	2.89E-10
chrX	58350001	2273500001	2.89E-10
chrX	58400001	2273550001	2.89E-10
chrX	58450001	2273600001	2.89E-10
chrX	58500001	2273650001	2.89E-10
chrX	58550001	2273700001	2.89E-10
chrX	58600001	2273750001	2.89E-10
chrX	58650001	2273800001	2.89E-10
chrX	58700001	2273850001	2.89E-10
chrX	58750001	2273900001	2.89E-10
chrX	58800001	2273950001	2.89E-10
chrX	58850001	2274000001	2.89E-10
chrX	58900001	2274050001	2.89E-10
chrX	58950001	2274100001	2.89E-10
chrX	59000001	2274150001	2.89E-10
chrX	59050001	2274200001	2.89E-10
chrX	59100001	2274250001	2.89E-10
chrX	59150001	2274300001	2.89E-10
chrX	59200001	2274350001	2.89E-10
chrX	59250001	2274400001	2.89E-10
chrX	59300001	2274450001	2.89E-10
chrX	59350001	2274500001	2.89E-10
chrX	59400001	2274550001	2.89E-10
chrX	59450001	2274600001	2.89E-10
chrX	59500001	2274650001	2.89E-10
chrX	59550001	2274700001	2.89E-10
chrX	59600001	2274750001	2.89E-10
chrX	59650001	2274800001	2.89E-10
chrX	59700001	2274850001	2.89E-10
chrX	59750001	2274900001	2.89E-10
chrX	59800001	2274950001	2.89E-10
chrX	59850001	2275000001	2.89E-10
chrX	59900001	2275050001	2.89E-10
chrX	59950001	2275100001	2.89E-10
chrX	60000001	2275150001	2.26E-10
chrX	60050001	2275200001	2.26E-10
chrX	60100001	2275250001	2.26E-10
chrX	60150001	2275300001	2.26E-10
chrX	60200001	2275350001	2.26E-10
chrX	60250001	2275400001	2.26E-10
chrX	60300001	2275450001	2.26E-10
chrX	60350001	2275500001	2.26E-10
chrX	60400001	2275550001	2.26E-10
chrX	60450001	2275600001	2.26E-10
chrX	60500001	2275650001	2.26E-10
chrX	60550001	2275700001	2.26E-10
chrX	60600001	2275750001	2.26E-10
chrX	60650001	2275800001	2.26E-10
chrX	60700001	2275850001	2.26E-10
chrX	60750001	2275900001	2.26E-10
chrX	60800001	2275950001	2.26E-10
chrX	60850001	2276000001	2.26E-10
chrX	60900001	2276050001	2.26E-10
chrX	60950001	2276100001	2.26E-10
chrX	61000001	2276150001	2.26E-10
chrX	61050001	2276200001	2.26E-10
chrX	61100001	2276250001	2.26E-10
chrX	61150001	2276300001	2.26E-10
chrX	61200001	2276350001	2.26E-10
chrX	61250001	2276400001	2.26E-10
chrX	61300001	2276450001	2.26E-10
chrX	61350001	2276500001	2.26E-10
chrX	61400001	2276550001	2.26E-10
chrX	61450001	2276600001	2.26E-10
chrX	61500001	2276650001	2.26E-10
chrX	61550001	2276700001	2.26E-10
chrX	61600001	2276750001	2.26E-10
chrX	61650001	2276800001	2.26E-10
chrX	61700001	2276850001	2.26E-10
chrX	61750001	2276900001	2.26E-10
chrX	61800001	2276950001	2.26E-10
chrX	61850001	2277000001	2.26E-10
chrX	61900001	2277050001	2.26E-10
chrX	61950001	2277100001	2.26E-10
chrX	62000001	2277150001	3.47E-10
chrX	62050001	2277200001	3.47E-10
chrX	62100001	2277250001	3.47E-10
chrX	62150001	2277300001	3.47E-10
chrX	62200001	2277350001	3.47E-10
chrX	62250001	2277400001	3.47E-10
chrX	62300001	2277450001	3.47E-10
chrX	62350001	2277500001	3.47E-10
chrX	62400001	2277550001	3.47E-10
chrX	62450001	2277600001	3.47E-10
chrX	62500001	2277650001	3.47E-10
chrX	62550001	2277700001	3.47E-10
chrX	62600001	2277750001	3.47E-10
chrX	62650001	2277800001	3.47E-10
chrX	62700001	2277850001	3.47E-10
chrX	62750001	2277900001	3.47E-10
chrX	62800001	2277950001	3.47E-10
chrX	62850001	2278000001	3.47E-10
chrX	62900001	2278050001	3.47E-10
chrX	62950001	2278100001	3.47E-10
chrX	63000001	2278150001	3.47E-10
chrX	63050001	2278200001	3.47E-10
chrX	63100001	2278250001	3.47E-10
chrX	63150001	2278300001	3.47E-10
chrX	63200001	2278350001	3.47E-10
chrX	63250001	2278400001	3.47E-10
chrX	63300001	2278450001	3.47E-10
chrX	63350001	2278500001	3.47E-10
chrX	63400001	2278550001	3.47E-10
chrX	63450001	2278600001	3.47E-10
chrX	63500001	2278650001	3.47E-10
chrX	63550001	2278700001	3.47E-10
chrX	63600001	2278750001	3.47E-10
chrX	63650001	2278800001	3.47E-10
chrX	63700001	2278850001	3.47E-10
chrX	63750001	2278900001	3.47E-10
chrX	63800001	2278950001	3.47E-10
chrX	63850001	2279000001	3.47E-10
chrX	63900001	2279050001	3.47E-10
chrX	63950001	2279100001	3.47E-10
chrX	64000001	2279150001	4.21E-10
chrX	64050001	2279200001	4.21E-10
chrX	64100001	2279250001	4.21E-10
chrX	64150001	2279300001	4.21E-10
chrX	64200001	2279350001	4.21E-10
chrX	64250001	2279400001	4.21E-10
chrX	64300001	2279450001	4.21E-10
chrX	64350001	2279500001	4.21E-10
chrX	64400001	2279550001	4.21E-10
chrX	64450001	2279600001	4.21E-10
chrX	64500001	2279650001	4.21E-10
chrX	64550001	2279700001	4.21E-10
chrX	64600001	2279750001	4.21E-10
chrX	64650001	2279800001	4.21E-10
chrX	64700001	2279850001	4.21E-10
chrX	64750001	2279900001	4.21E-10
chrX	64800001	2279950001	4.21E-10
chrX	64850001	2280000001	4.21E-10
chrX	64900001	2280050001	4.21E-10
chrX	64950001	2280100001	4.21E-10
chrX	65000001	2280150001	4.21E-10
chrX	65050001	2280200001	4.21E-10
chrX	65100001	2280250001	4.21E-10
chrX	65150001	2280300001	4.21E-10
chrX	65200001	2280350001	4.21E-10
chrX	65250001	2280400001	4.21E-10
chrX	65300001	2280450001	4.21E-10
chrX	65350001	2280500001	4.21E-10
chrX	65400001	2280550001	4.21E-10
chrX	65450001	2280600001	4.21E-10
chrX	65500001	2280650001	4.21E-10
chrX	65550001	2280700001	4.21E-10
chrX	65600001	2280750001	4.21E-10
chrX	65650001	2280800001	4.21E-10
chrX	65700001	2280850001	4.21E-10
chrX	65750001	2280900001	4.21E-10
chrX	65800001	2280950001	4.21E-10
chrX	65850001	2281000001	4.21E-10
chrX	65900001	2281050001	4.21E-10
chrX	65950001	2281100001	4.21E-10
chrX	66000001	2281150001	8.80E-10
chrX	66050001	2281200001	8.80E-10
chrX	66100001	2281250001	8.80E-10
chrX	66150001	2281300001	8.80E-10
chrX	66200001	2281350001	8.80E-10
chrX	66250001	2281400001	8.80E-10
chrX	66300001	2281450001	8.80E-10
chrX	66350001	2281500001	8.80E-10
chrX	66400001	2281550001	8.80E-10
chrX	66450001	2281600001	8.80E-10
chrX	66500001	2281650001	8.80E-10
chrX	66550001	2281700001	8.80E-10
chrX	66600001	2281750001	8.80E-10
chrX	66650001	2281800001	8.80E-10
chrX	66700001	2281850001	8.80E-10
chrX	66750001	2281900001	8.80E-10
chrX	66800001	2281950001	8.80E-10
chrX	66850001	2282000001	8.80E-10
chrX	66900001	2282050001	8.80E-10
chrX	66950001	2282100001	8.80E-10
chrX	67000001	2282150001	8.80E-10
chrX	67050001	2282200001	8.80E-10
chrX	67100001	2282250001	8.80E-10
chrX	67150001	2282300001	8.80E-10
chrX	67200001	2282350001	8.80E-10
chrX	67250001	2282400001	8.80E-10
chrX	67300001	2282450001	8.80E-10
chrX	67350001	2282500001	8.80E-10
chrX	67400001	2282550001	8.80E-10
chrX	67450001	2282600001	8.80E-10
chrX	67500001	2282650001	8.80E-10
chrX	67550001	2282700001	8.80E-10
chrX	67600001	2282750001	8.80E-10
chrX	67650001	2282800001	8.80E-10
chrX	67700001	2282850001	8.80E-10
chrX	67750001	2282900001	8.80E-10
chrX	67800001	2282950001	8.80E-10
chrX	67850001	2283000001	8.80E-10
chrX	67900001	2283050001	8.80E-10
chrX	67950001	2283100001	8.80E-10
chrX	68000001	2283150001	9.87E-10
chrX	68050001	2283200001	9.87E-10
chrX	68100001	2283250001	9.87E-10
chrX	68150001	2283300001	9.87E-10
chrX	68200001	2283350001	9.87E-10
chrX	68250001	2283400001	9.87E-10
chrX	68300001	2283450001	9.87E-10
chrX	68350001	2283500001	9.87E-10
chrX	68400001	2283550001	9.87E-10
chrX	68450001	2283600001	9.87E-10
chrX	68500001	2283650001	9.87E-10
chrX	68550001	2283700001	9.87E-10
chrX	68600001	2283750001	9.87E-10
chrX	68650001	2283800001	9.87E-10
chrX	68700001	2283850001	9.87E-10
chrX	68750001	2283900001	9.87E-10
chrX	68800001	2283950001	9.87E-10
chrX	68850001	2284000001	9.87E-10
chrX	68900001	2284050001	9.87E-10
chrX	68950001	2284100001	9.87E-10
chrX	69000001	2284150001	9.87E-10
chrX	69050001	2284200001	9.87E-10
chrX	69100001	2284250001	9.87E-10
chrX	69150001	2284300001	9.87E-10
chrX	69200001	2284350001	9.87E-10
chrX	69250001	2284400001	9.87E-10
chrX	69300001	2284450001	9.87E-10
chrX	69350001	2284500001	9.87E-10
chrX	69400001	2284550001	9.87E-10
chrX	69450001	2284600001	9.87E-10
chrX	69500001	2284650001	9.87E-10
chrX	69550001	2284700001	9.87E-10
chrX	69600001	2284750001	9.87E-10
chrX	69650001	2284800001	9.87E-10
chrX	69700001	2284850001	9.87E-10
chrX	69750001	2284900001	9.87E-10
chrX	69800001	2284950001	9.87E-10
chrX	69850001	2285000001	9.87E-10
